x,y,arg
22.774202,8.285565,2
-4.0632305,-0.27252814,2
3.104456,22.147911,0
-16.03014,8.464661,2
3.4324512,13.914988,0
-11.230267,-7.9157724,1
10.969604,-3.1524875,1
16.466082,-12.982427,2
21.71022,-3.6308777,1
-10.16811,-3.8157449,1
13.356627,0.17959264,2
-1.2867721,11.445101,0
-6.911432,-9.466055,1
26.213467,3.9731483,1
14.472717,-6.110947,1
2.4434247,4.9937935,1
1.5908508,-0.079011224,2
12.229769,10.351875,0
-4.542023,-1.6503838,1
0.40674648,-17.166254,1
5.263759,-5.631477,1
-1.9114991,-1.1859778,1
7.9884114,-2.518167,2
20.158625,6.4766364,2
-2.3365934,-4.403882,1
4.136035,5.275364,1
10.2900715,-7.5639467,1
-0.8380499,-0.97944987,2
21.740545,0.19669236,1
-0.98221743,19.239376,0
8.590758,20.042168,0
15.850557,1.352247,0
3.49442,10.159887,0
12.768186,7.7958174,2
14.10294,11.566935,0
-9.056093,15.470978,0
9.187105,-0.22435735,0
17.394676,0.6443288,0
12.732607,3.3396907,2
-0.033686,17.763031,2
-6.1053305,18.83801,0
1.3616606,-4.321838,0
8.760725,8.291241,2
22.593714,8.025683,2
-4.9919868,16.691555,0
11.193682,2.1078541,0
2.7609515,17.151295,0
8.984067,14.724127,0
7.242504,3.9738863,2
13.533871,15.724152,2
-4.1491165,-5.483626,1
6.6955466,-9.325403,1
5.3342557,-3.4058294,1
-0.40135473,1.3872414,2
21.54123,-0.33646977,1
-5.495908,0.05843374,1
13.026375,-14.798138,1
3.9117312,-0.97154486,2
16.488855,8.87308,2
-4.821334,2.8866844,1
5.9299355,-16.03352,1
13.513231,-6.525306,1
-2.089452,-1.8647387,1
11.336381,4.1888633,2
16.376434,-2.2473788,2
-0.49202162,-6.726268,1
15.356727,-7.534208,2
18.47972,3.3729417,2
-8.067818,9.094605,2
-7.800062,5.4115334,0
-5.05557,8.268387,0
19.884275,17.85092,0
14.659721,3.2061899,0
3.2615747,8.811004,0
18.962223,-2.6769493,0
5.7700787,2.667908,0
-1.6440989,1.0930657,1
13.14008,-1.0797724,2
-2.7749867,5.8590593,2
-13.80939,10.797492,2
-9.597478,7.4726014,0
-11.89274,-3.462939,1
6.7294555,-13.676426,1
5.4808264,-6.703227,1
2.9612353,-7.8146014,1
3.4989383,-7.17138,2
20.023125,5.92238,0
-7.334793,-5.961763,1
4.2379975,7.041266,1
4.3638797,-2.8422184,1
1.6832011,-8.72384,2
-1.7506413,12.71785,1
-13.713473,5.0262012,0
12.405291,21.739513,0
14.984772,2.461582,0
3.334814,8.624306,0
19.492128,-2.0607502,2
14.33648,11.955297,2
-5.0809813,13.407583,0
8.220917,-0.08342999,0
17.700855,0.98930925,0
12.376335,3.6766381,2
6.584401,5.3428526,2
-9.692885,15.341663,0
9.7224245,-0.37455875,0
4.7682805,18.034786,0
10.96747,13.314432,2
19.78297,9.49649,0
-6.688697,-3.5883193,0
11.219913,15.831971,2
-2.0998483,8.138259,1
-1.7780582,-8.203856,1
11.01668,-12.815567,1
17.102177,-11.546143,2
23.819906,2.3594918,0
-4.976959,16.70299,0
11.636481,1.77098,0
15.190744,2.1203659,0
3.2850597,8.713859,0
19.625017,-1.9134748,2
13.3022175,15.496601,1
-4.038225,20.796738,0
5.556,21.137436,0
16.271725,0.73462564,0
8.876606,17.300274,0
13.109529,7.910514,2
14.109509,11.789985,1
-3.0577033,23.28255,0
7.3051763,7.319078,2
-2.3876753,12.049843,2
-6.2713776,-1.9136057,1
13.315504,-14.520233,1
3.9491901,-0.5848254,2
15.358052,6.0857935,2
-8.4410715,15.291958,0
8.589815,-0.3292726,0
4.1591444,17.33694,0
9.819869,11.853408,2
20.07702,9.194941,0
4.966714,2.0640016,2
0.65730864,12.38992,0
-5.922802,18.70367,0
1.536228,-4.515648,0
8.77884,8.313237,2
19.636574,14.197557,0
0.60277146,18.939426,0
5.3649397,21.699247,0
16.311073,0.64733046,0
2.7507958,9.648999,2
23.315107,13.970073,0
-9.991062,3.9237165,0
16.328676,18.02681,0
-1.695889,17.719809,0
6.1323633,12.093602,0
8.101302,5.088928,2
13.39544,15.552218,1
-19.5547,7.814244,0
16.351938,18.005096,0
-1.7287818,17.759464,0
6.1227393,12.094169,0
8.123759,5.2417765,2
13.500471,15.662093,2
-10.530644,14.516879,0
9.716936,0.9723674,0
3.495306,16.774576,0
8.828581,-5.8969045,2
6.588516,5.345076,1
-5.752888,-0.2353267,1
19.477413,-12.350623,1
4.007986,-1.4816148,1
-0.64671683,0.44716203,2
21.0779,0.3518456,1
-5.5150905,0.039268516,1
13.04619,-14.779102,1
3.916664,-0.9636415,2
16.556072,8.940353,2
0.33694056,6.1310024,2
0.3765476,7.9697824,0
-0.48555657,-6.733588,1
15.359632,-7.5354743,2
-3.629362,6.0789857,0
-3.6678393,1.7097971,1
9.57466,4.0289607,1
14.751894,-6.066381,1
-1.1824551,-1.839704,1
8.334666,-3.708801,1
5.305137,4.6835704,2
13.321324,9.749059,1
-7.7330327,22.818264,0
4.7516837,21.854504,0
4.158977,19.07865,0
10.261749,12.733583,2
19.704216,9.608403,1
-7.8176208,3.5781078,0
6.724549,1.2777228,2
-2.8273532,7.6715875,0
-1.8936027,1.0243024,1
13.3313675,-0.2678543,2
-1.9405907,10.731356,1
-3.0594378,3.6574655,1
10.937937,5.3909693,2
-3.4814465,6.0608897,0
-16.055168,5.2256646,0
14.812757,19.13092,0
15.261307,3.9282331,0
4.4259386,9.58228,0
18.582434,-3.2109542,2
13.756272,15.933336,1
5.9952483,2.216933,2
8.231543,11.669393,0
-1.7227737,-8.252706,1
11.716135,-12.294363,1
-0.2479643,16.067623,2
16.077381,8.459755,2
-1.656569,2.0196993,2
0.5271801,10.8404045,0
-5.776571,6.5900583,2
-5.7300143,11.06167,2
-3.0107613,14.541548,0
12.239708,19.333918,0
16.007748,1.1696118,0
8.879856,17.29004,0
13.051465,7.895833,2
14.154466,11.544015,1
-9.759375,20.96411,0
-4.3063507,11.526868,0
4.0669184,15.4239,2
19.34475,11.775291,2
-11.553903,0.3644753,2
0.25474045,8.668892,0
-13.066685,-1.225138,1
7.6046424,-14.423083,1
12.7805,-6.6864114,1
1.724796,4.2673793,1
2.142159,-0.47887656,2
12.089106,10.474071,0
-4.1875157,-5.5151305,1
6.725914,-9.352885,1
9.341422,-8.866583,1
-0.41673136,1.3998402,2
21.517395,-0.28068656,1
-1.6569155,-12.520753,1
20.769674,-8.1255,1
17.091785,-11.538466,2
22.273672,-4.24169,1
-7.5695457,-5.8243766,1
4.494177,6.5130897,1
10.681097,-4.6080728,1
2.022232,2.0973113,2
17.365559,11.725822,1
-13.751398,10.855236,2
-10.046125,7.0803647,0
-8.77674,1.9168085,1
4.215843,5.5398703,1
10.362782,-7.515647,1
1.7830307,2.8818371,2
21.713486,0.13340932,1
-1.0646548,19.14656,0
8.674098,20.015934,0
2.107268,19.884995,0
9.32773,14.195252,0
7.779075,4.368954,2
-1.968125,5.1706686,0
-11.036654,0.3200968,2
-0.27439103,11.099538,1
1.8437703,7.856431,0
1.9552261,-4.835935,0
8.850001,8.351276,2
22.453054,7.8469872,1
-1.7878891,-8.210515,1
11.01643,-12.817601,1
17.104319,-11.623032,2
23.788265,2.32661,0
-6.2463803,18.933289,0
0.94068295,-3.6231377,0
8.587873,7.078309,2
22.740236,8.224896,2
-16.561863,0.84290683,1
26.665724,3.8248992,1
6.1300936,-5.9469576,1
-1.134267,-2.1183574,1
12.257121,13.346596,2
20.322538,5.7820606,2
-3.2627041,-5.170673,1
0.36250877,-4.879573,1
5.8369184,-3.7735114,1
2.3133118,-8.007305,1
3.5832536,-7.180789,2
19.973387,5.982518,2
-13.488217,5.3057747,0
12.499389,21.805809,0
15.121339,2.2102535,0
9.134591,17.132704,0
10.644067,7.6688986,2
14.534834,12.784192,0
-6.7422523,-3.638455,0
11.221018,15.829564,2
-2.0105062,8.146987,0
-9.805004,15.271883,0
9.645899,0.8984901,0
3.5130231,16.726503,0
10.564703,13.160274,2
19.994925,9.249947,0
-5.7717686,6.5895925,2
-5.6911707,11.064602,2
-1.7728744,1.1076405,1
13.245501,-0.786047,2
-3.6306894,6.111629,2
-7.311065,-5.983662,1
4.404718,7.1794977,1
4.3296165,-2.8066692,1
1.6851727,-8.685645,2
17.14609,-8.391255,1
-12.580918,12.392492,0
1.8760432,-4.806563,0
5.7937765,14.734151,2
19.216455,11.119901,2
-10.991681,-14.065858,1
16.854044,-5.6967783,1
10.970329,-9.414462,0
10.989045,5.170334,1
13.259016,0.37179062,2
-1.8959016,10.805704,1
-4.299455,-5.5398436,1
6.7004905,-9.32907,1
9.386035,-8.943928,1
1.9530121,2.2116532,2
17.405437,11.812177,1
-2.5160978,-4.5846796,1
0.3682143,-4.814659,1
5.935669,-3.8305264,1
-0.6642125,-1.0521159,2
21.756325,0.17474298,1
-3.5902963,1.784697,1
9.449498,3.9863095,1
14.798876,-6.048071,1
2.4022808,4.7346206,1
1.4676911,0.07202431,2
12.261982,10.322038,0
-4.8776693,13.652565,0
2.7878854,-4.7999134,0
6.2875915,14.595692,2
22.679092,8.1517315,1
-8.398817,3.7133327,0
3.9763052,24.665695,2
-2.0483928,7.3851585,1
-11.660855,2.2351878,1
19.40451,-5.2935853,1
12.915313,-10.226868,2
15.567343,6.27272,2
-10.932063,-14.125644,1
16.751257,-5.6196995,1
10.985679,-9.41203,2
22.271105,-3.195437,2
-5.078502,8.286208,0
19.867949,17.832579,0
0.9691353,21.21587,0
8.4980345,14.082368,0
7.426148,4.8036246,2
-2.190631,5.381506,0
-5.9648175,2.6675081,0
6.534991,0.029402236,2
-3.2128944,7.862371,0
-8.231917,-8.166,1
2.9824805,-13.401883,1
16.542427,-12.623825,2
21.997421,-3.8656416,1
-6.25664,18.952574,0
1.2259929,-4.030173,0
5.319217,14.830381,2
19.288315,11.100551,2
-4.6732945,-5.6303883,1
6.8155127,-9.438991,1
5.246687,-3.359902,1
-0.37639964,1.2456433,2
21.454613,-0.26618198,2
-3.060096,23.2683,0
7.255216,7.250493,2
-2.3230267,8.363785,0
-13.909447,16.911486,0
7.967148,1.5972655,0
3.652178,15.547056,2
23.67896,9.55403,2
-9.453657,1.4172355,1
5.079262,6.0311174,1
10.6177845,-4.6643157,1
1.69025,3.2945137,1
2.2059894,0.59465814,2
12.607733,10.0831,1
-9.783056,-3.4786954,1
13.458318,0.28011844,2
-2.0368786,10.574248,0
-8.14637,-5.3436866,1
4.710959,7.6155586,1
4.02768,-2.6371214,1
1.4943376,-8.749834,2
17.19325,-8.449385,2
-1.4732729,-10.002164,1
19.862057,-9.5056305,1
3.720778,0.6908076,2
23.618153,1.9656706,0
-2.121591,-8.017251,1
11.079363,-12.750663,1
3.3885133,0.5000541,2
16.17139,8.553365,2
-8.43471,-5.0818033,1
4.7893286,7.7430997,1
3.982348,-2.2148035,1
-0.7893597,0.31773624,2
17.22781,-8.45897,2
-13.510648,5.2778563,0
12.518292,21.82038,0
1.4084854,20.471191,0
8.840434,14.84358,0
7.8006005,4.8523045,2
13.233474,15.429453,1
-1.6305689,1.5971856,1
13.161622,-1.0321689,2
18.339966,3.5188472,2
6.015077,2.240947,2
8.235741,11.670141,0
-3.056742,3.6567245,1
20.45435,-7.80614,2
-3.4122865,6.0339937,0
-7.6384377,13.514598,0
7.8970356,-18.248167,0
8.113831,7.4890175,2
23.261324,8.986908,2
-1.7096466,-8.268049,1
11.019841,-12.813534,1
3.1672356,0.4854637,2
16.082832,8.4661,2
0.35447925,6.1456013,2
0.39288428,7.946532,0
-3.2616405,-5.17383,1
0.39640024,-4.9053683,1
5.849242,-3.7741365,1
-0.6090038,-1.0590801,2
17.157467,-8.416771,0
-4.3363633,3.94736,0
8.495443,-0.48750594,0
17.67822,0.8993528,0
12.645175,3.4158037,1
5.5115266,2.6603448,2
-1.727933,10.922065,2
-15.013203,-3.4574466,1
-0.32685387,-17.608904,1
4.680802,-5.228049,1
2.51872,-7.892268,1
3.5620794,-7.1974173,2
15.686491,-4.2056556,0
-5.0492167,13.432814,0
8.190615,-0.049753916,0
17.720247,1.0249019,0
12.3779745,3.678402,2
6.591153,5.3350916,2
-2.9046915,-11.687901,1
10.941299,5.388104,2
-1.8662785,10.733455,0
5.0070534,2.2475884,2
0.59765023,12.346782,0
-9.774168,10.723733,0
10.48947,23.018057,0
14.900996,3.4454005,0
9.435961,16.868416,0
11.51176,7.6862054,2
14.892194,12.588277,2
3.5524797,-11.503761,1
0.14657724,-17.331755,1
11.411381,-6.9239907,1
1.6882197,3.5615387,1
11.372225,-0.19865158,2
20.073479,6.4722614,2
-2.134231,-8.02883,1
11.101864,-12.731345,1
3.415445,0.47771993,2
16.21153,8.594137,2
-16.96155,12.1899805,0
-0.4367215,24.30713,0
17.132462,0.14130695,0
12.582135,3.4720633,2
0.038975433,17.746187,0
-15.792126,-1.420809,1
5.1326327,-16.476112,1
6.272933,-6.2945795,1
-1.07509,-2.2457566,1
8.434002,-3.4980378,2
20.372223,5.8259788,2
-0.12727559,-9.897157,1
8.068826,9.899264,2
18.298363,3.5602207,1
-5.6629777,-5.8893104,1
7.8416295,-11.045086,1
9.909939,-9.403163,1
-0.1280684,0.9160165,2
16.977802,-8.236794,1
-10.140231,-3.7946882,1
13.362103,0.14326206,2
-2.0535524,10.587658,0
-8.978666,1.7593747,1
4.2614098,5.4928823,1
5.057854,-4.9741354,1
-1.1443375,-0.86833644,1
7.9519877,-3.2028587,2
19.372602,6.229691,2
-7.106555,3.2117457,0
6.445601,0.5255267,2
-2.401969,11.975228,0
-10.372409,-1.8416935,0
16.831644,20.79466,0
14.987824,3.5677223,0
4.3163834,9.506491,0
11.4410925,7.715368,2
16.566647,14.827757,2
5.8390045,3.1088393,2
-0.10128175,12.16229,2
-6.221574,18.924906,0
0.9496391,-3.641918,0
8.557894,7.145665,2
19.593664,14.25182,0
-8.289307,10.963225,0
7.1296306,23.33001,0
8.339176,7.1686788,2
23.169888,8.845029,2
-5.5962553,-0.06634562,1
0.031832106,-8.572602,1
3.9501421,-1.1581638,2
15.164043,5.922132,2
9.362808,10.19531,0
6.9553638,2.3591757,2
-2.3602426,12.011276,0
-5.0801897,13.414532,0
2.9412718,-4.7767735,0
17.766617,1.0367125,0
12.60675,3.4567919,2
-0.0049766917,17.78508,0
-11.23088,-7.915465,1
10.99255,-3.1456592,1
16.466091,-12.985201,2
21.694145,-3.550037,1
-5.945654,18.724606,0
1.7214231,-4.691804,0
8.795124,8.318182,2
22.485657,7.8809786,0
-6.257325,18.950369,0
1.1860051,-3.9750743,0
5.314583,14.818363,2
19.321388,11.171007,2
-1.0839027,19.12983,0
8.943846,19.905642,0
15.619493,1.599803,0
8.8465605,17.337238,0
12.756244,7.794162,2
14.0890665,11.606566,0
-10.765494,9.0002,0
20.642076,18.642292,0
14.618064,3.2434506,0
9.492718,16.822893,0
11.956522,7.560511,2
16.397026,15.00799,2
-10.38993,-1.8392603,0
10.481198,23.01004,0
-2.4099934,17.583511,0
7.3949885,12.438777,0
13.754788,-3.394325,2
-1.4517235,4.8500743,0
-6.915855,3.1233633,0
6.2558722,-0.23818648,2
-3.2123783,7.77104,0
4.931883,2.3837347,2
-0.32594228,12.513899,0
-1.6640627,-12.507742,1
20.750254,-8.105455,1
17.085367,-11.542016,2
22.313784,-4.2950616,1
-13.755526,10.76787,2
-9.703746,7.3782997,0
-14.373478,6.7552276,1
26.70135,3.8070087,1
14.393674,-6.130888,1
-1.1956975,-2.0719254,1
12.182961,13.418515,2
16.933743,-2.1232986,2
4.575914,-10.446394,2
-5.8259306,14.459617,0
-12.426938,7.2692695,1
0.18564214,-13.7061825,1
12.056735,-6.8078113,1
-1.9834498,-1.2195851,1
11.059558,4.8317294,2
15.862345,-1.5636358,2
-1.5998619,1.37319,1
13.157262,-1.0547044,2
18.287529,3.5712457,2
20.45608,4.00023,2
-10.169892,6.9590864,0
-13.043349,-1.2478632,1
7.603298,-14.425433,1
12.464534,-6.7385187,1
-2.6643748,-1.5456243,1
11.132493,4.635692,2
20.901999,6.308951,2
-5.7185054,6.6072197,2
-5.737369,11.028083,2
-16.02744,5.173711,0
14.811533,19.130232,0
-2.3167071,16.569786,0
7.6549335,13.18253,0
13.84679,-3.271113,2
-1.4775716,4.872962,0
-10.864895,12.739912,0
0.89400554,-3.560462,0
8.553642,6.9882946,2
22.756098,8.267266,2
-1.0320985,19.178751,0
8.552233,20.047049,0
2.0797088,19.900839,0
9.412051,14.127398,0
7.7836742,4.340342,2
-2.0249796,5.213093,0
-6.92573,11.208477,0
5.2642326,21.742554,0
4.024628,19.15109,0
10.197831,12.690218,2
23.331623,13.967336,0
-8.444752,15.271441,0
8.581097,-0.36269638,0
17.55787,0.8082517,0
12.708026,3.357305,2
1.4890211,15.099159,0
-8.696568,15.434772,0
9.0648,-0.23583418,0
17.428051,0.68611664,0
12.669981,3.3922315,2
1.5438429,15.044163,2
-3.6004996,-9.366042,1
3.0021002,-13.383867,1
3.8464813,0.7193794,2
23.472923,1.71638,2
-3.5706484,1.811665,1
9.3898735,4.0399995,1
6.410094,-5.71242,1
-1.1272408,-1.9443737,1
0.10586994,14.502557,2
16.97956,-2.0574746,2
-0.9666578,-6.4109483,1
8.045585,10.01165,2
18.455393,3.3965125,2
-10.94435,2.5926275,2
-8.416702,7.8152246,0
-16.016115,8.444878,2
3.4299834,13.909456,0
-5.6968985,-0.17718859,1
19.479145,-12.35051,1
11.733845,-9.88721,2
22.237232,-2.9243412,2
-6.6538286,15.007953,0
3.1603706,-4.9034142,0
17.72536,0.98266846,0
12.599998,3.4618375,2
1.4854512,15.095471,1
-8.111963,-8.272257,1
15.294069,-9.342374,1
3.9098625,0.0022409179,2
16.597073,8.978966,0
-6.1628356,-6.031013,1
8.237709,-11.577111,1
4.741864,-3.1224074,1
-0.17760062,0.8038671,2
21.315397,0.092094876,1
-10.914785,-14.140128,1
16.798847,-5.6419735,1
10.88003,-9.351905,2
22.20301,-3.2747414,2
-4.97489,16.703598,0
11.607419,1.7877867,0
15.154673,2.1651702,0
9.2263775,17.041344,0
10.630362,7.661361,2
14.606427,12.696676,0
5.032928,2.2284684,2
-0.3259852,12.518262,0
-6.746604,-3.6424053,0
11.238879,15.830524,2
-2.4987938,12.133814,2
-9.085525,1.6824054,1
2.03013,-1.9504904,1
11.075599,-7.083295,1
1.7575915,3.0020597,2
17.42318,11.801467,1
-13.019217,-1.2708228,1
7.505129,-14.346375,1
12.870004,-6.6715856,1
1.7318226,4.3692975,1
2.1949053,-0.5872886,2
12.136198,10.430111,0
-13.939056,16.94225,0
7.98253,1.6096689,0
9.71334,7.4496975,2
18.988861,14.836557,0
-8.682832,-4.842678,1
16.800621,-5.6494827,1
10.779089,-9.410911,1
2.068587,1.8953885,0
5.7777133,2.646516,1
6.0341744,2.2248857,2
-11.134797,5.0558043,0
6.9275393,1.1267074,0
6.1277795,2.307549,2
-3.6996295,6.1666183,1
-4.932675,16.712704,0
11.625814,1.7746612,0
15.3077,1.9475517,0
9.104022,17.148832,0
12.270302,7.6708117,2
14.181551,11.793128,0
-4.487708,10.013841,0
6.7551856,2.2042878,2
-2.5905938,8.314231,2
-1.8644874,1.0659001,1
13.281961,-0.387739,2
-1.9467041,10.72348,0
-13.851712,10.752127,2
-10.122185,7.0068126,0
-13.455966,16.439339,0
13.497295,19.716316,0
3.3756888,15.461431,2
19.668785,11.757367,2
-13.046435,-1.2411774,1
7.6117773,-14.430797,1
12.435039,-6.7445006,1
-2.6104467,-1.4963185,1
11.146455,4.663426,2
20.902964,6.31082,2
-7.906307,-2.6463466,0
7.2639704,2.6889722,2
-2.4409432,8.466522,0
-6.6576047,15.012912,0
3.190336,-4.924647,0
6.452776,14.543934,2
22.693962,8.189094,2
10.438206,7.5983195,2
5.6454782,2.7707524,0
-8.254018,-8.144143,1
2.9664598,-13.417852,1
3.8763173,0.6964374,2
23.43828,1.6666574,2
-7.481356,1.002951,2
-8.198332,5.8074584,0
-8.266895,-8.128159,1
3.0128481,-13.371771,1
3.8680968,0.10550646,2
16.568743,8.950258,0
-10.837161,12.775534,0
0.88828,-3.555898,0
4.9971232,14.969306,2
22.79135,8.303937,2
-5.7124143,20.241003,0
9.246047,19.723845,0
15.540103,1.6849542,0
8.904996,17.288643,0
10.6102295,7.6712384,2
16.29635,15.107734,0
-10.569103,14.473486,0
10.147114,-0.6875958,0
4.6800776,18.581137,0
10.553325,13.0771475,2
23.542366,13.638927,0
-1.6599524,2.0205026,2
0.64659756,10.987594,0
-16.934338,12.18293,0
-0.4434498,24.31865,0
4.3049216,18.958263,0
10.286074,12.836212,2
19.709454,9.6047125,0
-15.794879,-1.4316869,1
5.1465807,-16.466028,1
14.071239,-6.2771544,1
2.1431017,5.2404194,1
1.7775112,-0.22467487,2
16.776674,-2.2582033,2
-6.6358237,13.056634,0
-0.45793262,24.30364,0
17.225904,0.2902055,0
9.139387,-6.2430043,0
19.84492,-1.6621705,2
16.310522,15.091682,1
3.022478,-13.362799,1
20.540102,-7.894371,2
-3.1168163,6.1216636,1
-5.8336053,-5.9541717,1
7.964488,-11.1751375,1
9.91461,-9.449005,1
2.0604477,2.051607,2
17.355331,11.742177,1
-1.6658498,1.9891229,2
0.529072,10.83783,0
-5.436274,0.12338037,1
0.019747552,-8.560816,1
3.9551284,-1.1862532,2
15.143232,5.904108,1
-1.6552569,2.0204108,2
0.529925,10.825682,0
-13.299778,3.0397165,0
17.095495,5.649055,0
3.9969318,15.43167,2
23.573885,9.421961,2
-15.977897,5.1443934,0
15.212844,19.66302,0
-2.3557606,16.638094,0
7.658373,13.187607,0
13.775616,-3.3513062,2
-1.4402775,4.837125,0
-11.646563,2.217771,1
19.404118,-5.294087,1
12.911515,-10.225715,2
15.558701,6.2705154,0
-15.684818,-1.4817733,1
5.78489,-16.15067,1
6.3249764,-6.583163,1
-1.0917236,-2.2800026,1
8.443152,-3.3451605,2
15.726694,-4.1903524,2
-10.133035,-3.7882307,1
13.388056,0.19022429,2
-2.0753162,10.5610485,0
-8.371689,-5.1384225,1
4.753117,7.684401,1
10.385909,-9.407344,1
2.125461,1.8869755,2
17.419064,11.801995,1
-11.104755,5.0284634,0
0.5591463,-11.320128,2
-2.488976,12.113055,2
-10.376198,-1.8408499,0
16.851814,20.82477,0
-2.3882346,17.622265,0
7.37406,12.404471,0
13.724546,-3.420953,2
-1.372483,4.777359,0
-7.4601045,0.95198816,2
-5.3013425,5.251096,0
-8.811277,1.889707,1
4.234175,5.513343,1
5.3392453,-4.7839966,1
2.4396472,-7.9204683,1
7.918669,-3.1912942,2
19.337757,6.2448363,2
-19.54119,7.807105,0
16.30755,18.04014,0
-1.8637133,17.710316,0
6.13412,12.109952,0
8.122186,5.246048,2
-1.4420766,4.8329053,0
-5.819971,6.6354914,2
-8.4286375,7.814407,0
3.568696,-11.488765,1
0.3188442,-17.227419,1
5.1207147,-5.5445333,1
2.6307526,-7.7719626,1
7.7467895,-3.032827,2
20.051607,6.45902,2
-8.288227,10.981515,0
7.1272783,23.330055,0
4.6426554,15.154922,2
19.61086,11.527407,0
-7.7358894,22.821907,0
4.7528195,21.847368,0
4.300093,18.96383,0
10.228638,12.762675,2
23.357584,13.884618,0
0.36403725,6.15849,2
0.4863781,7.4645295,0
-3.7104995,1.6710148,1
9.563808,3.974161,1
6.462912,-5.4951787,1
16.237404,-10.084581,1
8.296948,-3.6693196,1
5.301805,4.6782517,2
-9.489045,7.5543027,1
-2.9251688,-11.668259,1
10.970873,5.347596,2
18.54658,3.303381,2
-10.953483,-14.104141,1
16.84186,-5.5999756,1
10.952266,-9.407712,0
11.083813,4.859083,1
13.256556,-0.9639254,2
-3.5797513,6.065447,1
-6.281184,-1.9164542,1
13.322739,-14.513921,1
12.496051,-10.095257,2
22.013594,-3.0620131,2
-19.554575,7.814497,0
16.349855,18.006344,0
14.719101,3.411158,0
5.4027963,9.947325,0
11.85339,7.5278606,2
14.699673,12.459328,0
-10.782854,-0.8528703,1
13.030779,-14.7949915,1
3.8817136,-1.009235,2
15.191192,5.943311,1
-19.511984,7.7766824,0
16.327913,18.019228,0
-1.8290017,17.73308,0
5.365483,9.929274,0
18.68094,-3.0558171,2
14.693212,12.455813,0
-4.4112487,3.9900632,0
8.410252,-0.65840703,0
6.5559897,14.469427,0
8.573289,-5.393159,2
23.274567,13.372112,0
-5.072999,-5.7178044,1
7.9133053,-11.101171,1
9.717553,-9.265465,1
-0.097625755,0.88551104,2
16.966099,-8.236739,1
-7.939191,-2.6760561,0
7.259867,2.6699374,2
-2.4085476,12.0550785,0
-5.9778013,2.6366808,0
6.5068374,0.07717811,2
-3.2212734,7.8381805,0
-14.981869,-3.419649,1
-0.25087425,-17.550425,1
4.7058334,-5.316633,1
-1.7421513,-0.776112,1
11.401481,-0.21545245,2
15.655177,-2.1394231,2
-13.047846,-1.2455573,1
7.606797,-14.425358,1
5.2579303,-6.360028,1
2.9370606,-7.799544,1
8.374969,-2.837034,2
15.732953,-4.15091,1
-5.54995,16.620533,0
9.741398,19.291979,0
15.32717,1.922795,0
9.095799,17.150557,0
10.607347,7.655865,2
14.638883,12.647447,0
-0.50394654,-6.7177167,1
15.354648,-7.5338254,2
-1.9000043,10.646725,0
0.4107011,6.2226667,2
0.47237995,7.5269327,0
-11.739681,2.2407157,1
-4.7647347,-3.1794448,1
12.982727,-10.256382,2
21.842495,-3.2207942,2
-0.12448304,-9.897908,1
8.008472,9.990659,2
-3.5780325,6.0557,0
-0.9818489,-6.4001293,1
15.360824,-7.5428944,2
-1.2573917,11.453856,0
-7.6688824,13.507839,0
7.9006042,-18.25185,0
4.120193,15.375789,2
19.426874,11.770968,2
-9.746881,20.976223,0
17.0538,5.6121335,0
7.792006,7.7099295,2
23.519878,9.359165,2
-4.178528,-5.5118747,1
6.6830816,-9.311254,1
10.620097,-4.672537,1
1.9640115,2.2239757,2
21.532375,-0.12557675,1
-11.621743,0.3190125,2
0.24879771,8.702344,0
-7.4500446,0.95648307,2
-8.185927,5.7939296,0
-13.818853,4.8973346,0
12.172574,21.58015,0
1.3818271,20.517344,0
8.784638,14.88212,0
19.48158,-2.0661879,2
13.229997,15.423961,1
-5.111706,-9.253671,1
11.414835,-1.6443181,1
11.643979,-9.8222275,2
22.319212,-2.9206932,1
-12.166576,-3.1037579,1
6.1076097,-15.851658,1
13.380714,-6.573839,1
1.7917438,4.9078913,1
11.314837,4.220656,2
16.218924,-2.1345236,2
-8.520209,-4.999857,1
4.765393,7.7118225,1
10.584848,-9.394011,1
-0.73034424,0.37581125,2
21.200655,0.46555433,1
-13.707818,5.0326853,0
12.436698,21.764818,0
1.4044513,20.47308,0
8.844726,14.901622,0
19.507423,-2.0415716,2
14.317073,11.960907,2
4.344245,2.7911768,2
-0.54842126,21.140194,0
-3.7350018,1.643637,1
5.873391,6.4910583,1
6.3117876,-5.5429616,1
-1.2606746,-1.7479078,1
8.148895,-3.5550861,1
2.684975,0.5414122,2
13.284108,9.77103,0
-3.6029506,-9.362893,1
2.9958432,-13.387463,1
3.800879,0.69057673,2
16.514431,8.896267,0
0.60357654,18.939253,0
5.3731956,21.677877,0
3.8393068,19.229036,0
2.7971537,9.696736,2
23.318628,13.987225,0
-2.2897131,-4.3595924,1
4.282141,5.552014,1
5.4515095,-4.724749,1
-0.9011089,-0.96847093,1
11.61083,-0.45209506,2
19.248587,6.2877483,2
4.989577,2.0462422,2
0.68360484,12.345435,0
-6.2676973,10.232258,0
7.1807113,2.6064107,2
-2.5496352,8.426785,0
-8.512911,-5.007827,1
13.460571,1.695652,1
3.9742925,-2.0657418,1
1.4397538,-8.773015,2
17.279041,-8.484945,2
-10.84598,12.805105,0
0.8885198,-3.5589805,0
5.2104897,14.868895,2
19.397749,11.230519,2
